210,Sheepshead Bay,Brooklyn,5.283205117414357
62,Crown Heights South,Brooklyn,5.2736
77,East New York/Pennsylvania Avenue,Brooklyn,5.235705017301037
36,Bushwick North,Brooklyn,5.202513426423197
128,Inwood Hill Park,Manhattan,5.194082840236686
35,Brownsville,Brooklyn,5.100518604244909
149,Madison,Brooklyn,5.087029589198507
178,Ocean Parkway South,Brooklyn,5.030103550295859
76,East New York,Brooklyn,4.948678977272728
80,East Williamsburg,Brooklyn,4.945607851255221
167,Morrisania/Melrose,Bronx,4.929873737373738
159,Melrose South,Bronx,4.7795523629489605
168,Mott Haven/Port Morris,Bronx,4.639984379199139
203,Rosedale,Queens,4.531440429687499
121,Hillcrest/Pomonok,Queens,4.5288537776501006
169,Mount Hope,Bronx,4.506990997229915
19,Bellerose,Queens,4.492602040816326
254,Williamsbridge/Olinville,Bronx,4.478777675747372
11,Bath Beach,Brooklyn,4.47312
129,Jackson Heights,Queens,4.370384896330845
188,Prospect-Lefferts Gardens,Brooklyn,4.369379839999998
174,Norwood,Bronx,4.250190443213297
1,Newark Airport,EWR,4.229591836734693
150,Manhattan Beach,Brooklyn,4.2111983471074375
177,Ocean Hill,Brooklyn,4.203486719999998
39,Canarsie,Brooklyn,4.127881399404943
225,Stuyvesant Heights,Brooklyn,3.994000292205418
34,Brooklyn Navy Yard,Brooklyn,3.9787999999999997
123,Homecrest,Brooklyn,3.9030078125000003
61,Crown Heights North,Brooklyn,3.853875341709331
131,Jamaica Estates,Queens,3.802687277051129
124,Howard Beach,Queens,3.7755128205128203
16,Bayside,Queens,3.683268229166666
83,Elmhurst/Maspeth,Queens,3.6829964799999995
17,Bedford,Brooklyn,3.6077319567622084
218,Springfield Gardens North,Queens,3.5395369168772612
208,Schuylerville/Edgewater Park,Bronx,3.352842975206611
63,Cypress Hills,Brooklyn,3.3102014462809928
106,Gowanus,Brooklyn,3.2665692719746775
60,Crotona Park East,Bronx,3.190204081632653
37,Bushwick South,Brooklyn,3.068926146265247
